from,to,value,timeStamp,blockNumber
0x9aadc1b96bf986dd58cc836dc19164c28c946c82,0x185aa2c4c4fe21beb8393b357fea16c82bdc8055,1.6352405506692078,1496826762,3833940
0x185aa2c4c4fe21beb8393b357fea16c82bdc8055,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.635119701969029,1496828278,3834024
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0x7b68538474a7b833c010d6da31768abdd5543bdf,0.010898129075247457,1496231757,3798057
0x3b0bc51ab9de1e5b7b6e34e5b960285805c41736,0x7b68538474a7b833c010d6da31768abdd5543bdf,1.0600422461827492,1497786610,3892593
0x7b68538474a7b833c010d6da31768abdd5543bdf,0x9aadc1b96bf986dd58cc836dc19164c28c946c82,0.009950330853168083,1497878630,3898287
0x7b68538474a7b833c010d6da31768abdd5543bdf,0x9aadc1b96bf986dd58cc836dc19164c28c946c82,1.0296194171811583,1497934104,3901626
0xedd4457ef162363d6ece2588372133cd5ee1ceab,0x7b68538474a7b833c010d6da31768abdd5543bdf,1.0666810326156106,1497934821,3901666
0x7b68538474a7b833c010d6da31768abdd5543bdf,0xc18e763b6bd0243afd5bfeb9e4cd1316575b05fc,1.095273387402595,1497976914,3904057
0x4f1bfdeae229bd7f259d45e5a0637aa2e4bcbee6,0x2b3a7b1a9fd2e122b4dfc028e3ea2b87a026b35d,0.6997523930349914,1503817053,4208559
0x2b3a7b1a9fd2e122b4dfc028e3ea2b87a026b35d,0xe30cb9212f798fdb0cdb11e3ab390c7c43273230,0.6995333206902425,1503820528,4208683
0x67610daa332baafa42061a62fadc121bc725ce00,0x2b3a7b1a9fd2e122b4dfc028e3ea2b87a026b35d,0.09531017980432487,1504707805,4244775
0x2b3a7b1a9fd2e122b4dfc028e3ea2b87a026b35d,0xc70b2e4675558fb69f7eaaf797c0b4763a5c82ad,0.08963161450042162,1506516136,4316177
0x4c34ae54dc716808e94af3d1d638b8ea3a23fa9b,0x2b3a7b1a9fd2e122b4dfc028e3ea2b87a026b35d,0.010791561078198644,1509490200,4466689
0x2b3a7b1a9fd2e122b4dfc028e3ea2b87a026b35d,0xc70b2e4675558fb69f7eaaf797c0b4763a5c82ad,0.009596931781408162,1509510141,4468150
0x0c5cf8d9a2abc016a8dce9465d671655e33e0efa,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,1.8206810781803973,1497333791,3864749
0xab0b5ed1853923d49c5df8ecd5fb50ae7490b8b8,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09488132760910793,1497334534,3864807
0xff3b97620bca7fcce8cd73858d57418df9a95f36,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09492828871138491,1497334616,3864812
0xfbcd169eab57c1d5c02618166cfbcfb576f9c97f,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09492828871138491,1497334717,3864816
0x5172aaa025ffff439b8d24e48cc9b997a546b17b,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09492828871138491,1497336204,3864903
0xa6b54c38ff86f8e4d1887a75cf7bf689a71f3417,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09492828871138491,1497336285,3864909
0xd4fe0d16f39f528057dc2d812cd0567d7bd5ec1e,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09492828871138491,1497336385,3864914
0xccc32586dc5347a05d7074723b134369e1fde438,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09492828871138491,1497336436,3864916
0x18b59d686d3b5809191fb659a8f0b4499b7a38c2,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09492828871138491,1497336521,3864923
0x50e71fc0b96033cdb8291c8b14bcc2f29c51d1bc,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09492828871138491,1497336598,3864928
0x1029aa0b47a82a7ab54dc173a9962bea702a0738,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09402098551399858,1497336701,3864936
0x7a8f3460396c48ab52df0fad70141ce4cf33f86c,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09399161826596263,1497336862,3864951
0x6ddd5efd1924b73007718981853c8ec111986730,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09338381646640319,1497336998,3864960
0xb6ae6a24d63cae6eed077669b9cb399fcbe3c36d,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09174711233913,1497337191,3864973
0xdc94e015983614c86ab2a971aea8a3e050ce8f1a,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09129412624601427,1497337224,3864976
0xe294542d840a1ea512edfccdf03ee5b58bc1f69b,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.09038351825824492,1497337332,3864985
0xb8e0feae38f4a3332fe140c21d47f1531eae05c9,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.08992079731987865,1497337416,3864992
0x1db0be80a0c9cba4d3b2b89eaa04dec9bd37282e,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.08942019296575691,1497337546,3864996
0x005028c0c796e0f167c6e7fd73cb2b5415535d56,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.08943672672653542,1497337620,3865004
0x7279b89d057792023199dd4b84e9f1a540509284,0xfa2e97d6d22ce782160d5f98c3f09c9211928432,0.08718782808788572,1497337843,3865009
0x81aa713372fa1cd34cbb4ff0c9e9ac4688a25b70,0x0393f6a9b9cbb22b02b90a74513b0dddb36a2f27,0.009950330853168083,1499854269,4011623
0x0393f6a9b9cbb22b02b90a74513b0dddb36a2f27,0x81aa713372fa1cd34cbb4ff0c9e9ac4688a25b70,1.5040773967762742,1499856382,4011729
0x0393f6a9b9cbb22b02b90a74513b0dddb36a2f27,0x6a1a460a7ec503d6a80566475fe43b501c774bec,0.002807116359649283,1610175392,11619113
0xc32fdc40bc6fa7030b402f5fb158331d4854b043,0xe5313ca4ac8e6343f98fc9dfd4f56128b6ec7f27,0.019802627296179712,1499852462,4011530
0xe5313ca4ac8e6343f98fc9dfd4f56128b6ec7f27,0xc32fdc40bc6fa7030b402f5fb158331d4854b043,0.09531017980432487,1499853708,4011590
0xe5313ca4ac8e6343f98fc9dfd4f56128b6ec7f27,0xc32fdc40bc6fa7030b402f5fb158331d4854b043,1.2864740258376797,1499853866,4011599
0xe5313ca4ac8e6343f98fc9dfd4f56128b6ec7f27,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.002995508979798479,1605361763,11256203
0x787b5b921c8cbde58b43c42f72c7ae181464e104,0x9b0b8566cf7a12ac40ea23a024c36f6610370712,7.53002331798673,1500053361,4022023
0x710ffd7a18c4842470ac5882646d8accab5bb76d,0x9b0b8566cf7a12ac40ea23a024c36f6610370712,7.038652876771205,1500053361,4022023
0x9b0b8566cf7a12ac40ea23a024c36f6610370712,0xa3b95e2e1550df8d5f63bbe540abd5b442d81246,2.3017566128991676,1500053446,4022028
0x9b0b8566cf7a12ac40ea23a024c36f6610370712,0x4e6b6f3ee49c4d7bf1f7e7b3d5821743d8d20448,7.5828993390324735,1500053731,4022046
0x9b0b8566cf7a12ac40ea23a024c36f6610370712,0x4a55afa32e01dbf391d1494dd4a6f390d1efd40c,6.937014120055084,1500053731,4022046
0xdc5d3c98ea0c112d11552493a77dceaa9e22d1b8,0x1a57ffa36d8adf86072ba9172afa991642ff490a,6.86596687671098,1500117621,4025400
0x49305d3567e2ead16f7add07608b076c37f6028b,0x1a57ffa36d8adf86072ba9172afa991642ff490a,7.6226283847870775,1500117621,4025400
0x1a57ffa36d8adf86072ba9172afa991642ff490a,0xa3b95e2e1550df8d5f63bbe540abd5b442d81246,0.8515557839794449,1500117802,4025409
0x1a57ffa36d8adf86072ba9172afa991642ff490a,0x764262112fcf268ac498d9e8c07deadb6cfb8454,6.895464563341248,1500117919,4025416
0x1a57ffa36d8adf86072ba9172afa991642ff490a,0x088639d74b3e4e9bdd10bc48d0b960089075ae7f,7.607813678762144,1500117919,4025416
0x1bd4fcca78f758b8c30d5e5cd96bab09da3326cc,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,1.3047838787919626,1499442027,3988669
0x2318635dd50903f63ff4cfe8098f45eb6832c119,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,2.3978952727983707,1499496533,3991871
0xe054a5e4b8ac6f47be0008c864f5adefe31b7e94,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,0.7417075584621451,1499588514,3997301
0x26e291586ad61e8ce70fb98fe1af0907b8690190,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,2.3978952727983707,1499612445,3998704
0x3d6a3b5feb047faa3efbf60927e94ecf3651ff8c,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,0.6931471805599453,1499616801,3998984
0xe862b94b5801ecede9698dc132bd49e76b39fd63,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,2.1972245773362196,1499622565,3999334
0x5a1ecbf485bfb23aa6e74393e9b26b40afd95da9,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,0.9932517730102834,1499625181,3999472
0x98a54f77af7d1f62cd43d051c47ed9b7077978bf,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,1.791759469228055,1499657302,4001277
0xe74512634e11a62c750dcc5f289789df0ee96061,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,1.0647107369924282,1499685439,4002799
0xb6aac3b56ff818496b747ea57fcbe42a9aae6218,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,3.4339872044851463,1499787907,4008180
0x8fdbbd690b26a8d99f7b83cd21c10208c4c40846,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,3.4499556666567854,1499807028,4009190
0x0c5437b0b6906321cca17af681d59baf60afe7d6,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,2.3978952727983707,1499830179,4010357
0xa22df85013044586f8a0367798289f8c1f400cad,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,1.0986122886681096,1499839141,4010827
0xd2013411b5f560c058512b40cd3f6d4c30dd1ea5,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,0.6931471805599453,1499867705,4012321
0x22b84d5ffea8b801c0422afe752377a64aa738c2,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,5.087596335232384,1499873931,4012619
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,4.174387269895637,1499873981,4012624
0x875ebed12225bd0e96f3d5aa630184ca0ed6f0f8,0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,0.9162907318741551,1499875731,4012726
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,1.0784095813505903,1500622983,4052172
0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,1.0760555031576922,1500623199,4052180
0xa3b95e2e1550df8d5f63bbe540abd5b442d81246,0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,0.08631438414654136,1502999546,4170421
0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,0.0869396627515586,1502999725,4170435
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,1.0986122886681096,1504227493,4225176
0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,1.0976905072914964,1504227768,4225184
0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,0x3abd6c09f6b4b8f7924d09ad9cc57516cb7f351b,0.00381471572998782,1711039079,19484266
0xe1f144ca5b019847af7adb7e3d0e38f6f589c1b9,0xf4e469373edfdb26391fd18aedaf5ca578631a3b,1.7004601064993612,1500607301,4051354
0xe1f144ca5b019847af7adb7e3d0e38f6f589c1b9,0xf4e469373edfdb26391fd18aedaf5ca578631a3b,1.6980139871455306,1500607541,4051364
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,1.0784095813505903,1500622983,4052172
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0x5fb3d432bae33fcd418ede263d98d7440e7fa3ea,1.0986122886681096,1500984189,4071478
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0x5fb3d432bae33fcd418ede263d98d7440e7fa3ea,1.0982788997668722,1500984472,4071497
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0x8b95e8a2b950ecd1613bf8bd4f66c2c020f52c21,1.252762968495368,1502195936,4132150
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0xa64863281953d190cb9ccb7627f0042420a13c8f,1.2488912722859087,1502271941,4135755
0x03490191e194bfa1c879c0abf7c49d9127ccc4fa,0xf4e469373edfdb26391fd18aedaf5ca578631a3b,1.4996144548721293,1502799899,4160854
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0x3aae4da9a22d518996031791d3bd61f45def6ac7,1.009781074961494,1502809634,4161311
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0xdb2c47230ff7bd408bd9b07ef6dd58f331e24a3f,1.0057657383017578,1502882441,4164813
0x8fa4eeba9d4f7e9f63fa7876dba68f987108bef0,0xf4e469373edfdb26391fd18aedaf5ca578631a3b,1.6415913999354823,1503246475,4182383
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0xaf518d65f84e4695a4da0450ec02c1248f56b668,1.3912819026309298,1503320192,4185910
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0xa3b95e2e1550df8d5f63bbe540abd5b442d81246,0.13976194237515868,1503614639,4200269
0xa3b95e2e1550df8d5f63bbe540abd5b442d81246,0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0.10182363205262666,1503886314,4211337
0xa3b95e2e1550df8d5f63bbe540abd5b442d81246,0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0.0033125075838711486,1503887445,4211380
0xc5e067fb5bd9a010770d6497a6e3308f791ce3a7,0xf4e469373edfdb26391fd18aedaf5ca578631a3b,2.762620567984027,1504008189,4216286
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0xaf518d65f84e4695a4da0450ec02c1248f56b668,1.3217558399823195,1504009360,4216338
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,0x69645ee59e91cacc9b0749fd70e48843b56b266a,1.0986122886681096,1504164107,4222637
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0xa890f7c10974394f59d3c77262bb24cfb10fafe6,0.09531017980432487,1499849467,4011386
0xa890f7c10974394f59d3c77262bb24cfb10fafe6,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,0.08900594069096711,1499849693,4011400
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0xa890f7c10974394f59d3c77262bb24cfb10fafe6,1.791759469228055,1499930146,4015590
0xa890f7c10974394f59d3c77262bb24cfb10fafe6,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,1.791466431296634,1499930545,4015609
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0xa890f7c10974394f59d3c77262bb24cfb10fafe6,2.3978952727983707,1500470100,4043976
0xa890f7c10974394f59d3c77262bb24cfb10fafe6,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,2.3977354445719747,1500470249,4043989
0xa890f7c10974394f59d3c77262bb24cfb10fafe6,0x3abd6c09f6b4b8f7924d09ad9cc57516cb7f351b,0.004534028063917186,1711020251,19482724
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0x7b7d54c7923f217a084148619bd38a16efefe8cf,0.6931471805599453,1499930716,4015622
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0x7b7d54c7923f217a084148619bd38a16efefe8cf,2.172248591266042,1499935505,4015895
0x43387651eb3d4cef42ed761af4f7c5497d5b4905,0x7b7d54c7923f217a084148619bd38a16efefe8cf,0.6931471805599453,1542164011,6700515
0x43387651eb3d4cef42ed761af4f7c5497d5b4905,0x7b7d54c7923f217a084148619bd38a16efefe8cf,2.8016012588005386,1542249168,6706471
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0x10a919fabcfb4e992234e241692ae15687cfb7cb,0.0889262091944015,1505734934,4287385
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0x10a919fabcfb4e992234e241692ae15687cfb7cb,0.688134638736401,1505891340,4293920
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0x6063b5b7476c006285a9624a3c913511df70a022,0.6931471805599453,1505894177,4294043
0xbf87b66d590cd9e39ebfe6895ae4cc7aa50f249f,0x10a919fabcfb4e992234e241692ae15687cfb7cb,3.044522437723423,1506079418,4301532
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0.09531017980432487,1506406776,4312506
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0x10a919fabcfb4e992234e241692ae15687cfb7cb,0.09316189935596553,1506419168,4312923
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0.26236426446749106,1506663321,4321034
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,1.9459101490553132,1506888666,4328470
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0x255d597951300a913d5e327c6e92ddc05923febe,1.8534348662342872,1506890155,4328510
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0x10a919fabcfb4e992234e241692ae15687cfb7cb,1.986299351237331,1506891834,4328559
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0.26236426446749106,1506909268,4329142
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0x63060b6f77a103c999b986534eae51e4169c8c36,2.1400661634962708,1507042548,4333520
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0x05dfa4b036607396f6c4eec5dbe579f147bcadb5,1.791759469228055,1508241857,4376909
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x10a919fabcfb4e992234e241692ae15687cfb7cb,2.525328564286916,1508381467,4386927
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0x71eedd94a18081a92ac531ba338f11e42ffb1e9d,0.13976194237515868,1508381709,4386943
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0x00a280386551c79a56889eb75db2edbf0251b853,2.639057329615259,1508998270,4431417
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x10a919fabcfb4e992234e241692ae15687cfb7cb,1.7914260803268174,1510909004,4568731
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0x71eedd94a18081a92ac531ba338f11e42ffb1e9d,1.8082887711792655,1510909408,4568764
0xdbfcc8ee52657d15b19a1a183eb5fddd1de68d85,0x00a280386551c79a56889eb75db2edbf0251b853,5.1474623658327845,1505648968,4283809
0x00a280386551c79a56889eb75db2edbf0251b853,0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,2.9496883350525844,1505886699,4293714
0x00a280386551c79a56889eb75db2edbf0251b853,0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,0.6418538861723948,1505887820,4293763
0x00a280386551c79a56889eb75db2edbf0251b853,0x255d597951300a913d5e327c6e92ddc05923febe,1.8534348662342872,1506871714,4327896
0x00a280386551c79a56889eb75db2edbf0251b853,0x255d597951300a913d5e327c6e92ddc05923febe,1.8534348662342872,1506871909,4327899
0x00a280386551c79a56889eb75db2edbf0251b853,0x255d597951300a913d5e327c6e92ddc05923febe,1.8534348662342872,1506872408,4327918
0x00a280386551c79a56889eb75db2edbf0251b853,0x255d597951300a913d5e327c6e92ddc05923febe,1.8534348662342872,1506874762,4328008
0x00a280386551c79a56889eb75db2edbf0251b853,0x63060b6f77a103c999b986534eae51e4169c8c36,4.61512051684126,1507040668,4333465
0x00a280386551c79a56889eb75db2edbf0251b853,0x63060b6f77a103c999b986534eae51e4169c8c36,3.4339872044851463,1507040707,4333467
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x00a280386551c79a56889eb75db2edbf0251b853,3.4339872044851463,1508308692,4381668
0x10a919fabcfb4e992234e241692ae15687cfb7cb,0x00a280386551c79a56889eb75db2edbf0251b853,2.639057329615259,1508998270,4431417
0x00a280386551c79a56889eb75db2edbf0251b853,0x7d78391303a9c9036df8136ed3968aef5cce73fb,0.6931471805599453,1513776387,4765742
0xe0f0cfde7ee664943906f17f7f14342e76a5cec7,0x00a280386551c79a56889eb75db2edbf0251b853,0.6916460544336782,1620973822,12430890
0x17b3475b712b45dd0dd66990af1afd4ee4d093a1,0x8a557c53c257642377769dd8452b4a050bc5d8d6,6.497656294059306,1497266994,3860668
0x030aef9eb624cdbbee3ea472b1df00026e2fa957,0x8a557c53c257642377769dd8452b4a050bc5d8d6,7.19998855745205,1497267018,3860671
0x8a557c53c257642377769dd8452b4a050bc5d8d6,0x68ada143dc21d3a079ee73bb3a10e9ce41449784,1.8413429694168828,1497267651,3860717
0x8a557c53c257642377769dd8452b4a050bc5d8d6,0xd0d0a5c98c6a66051d51ed159ca89dd88c645ee9,6.787921596941659,1497267874,3860738
0x8a557c53c257642377769dd8452b4a050bc5d8d6,0x1ace6fd8def39c5c4b7fbb1c2366eacc6f006a71,7.012678665379169,1497267925,3860740
0x497cddd31e888af4696fe9c9347eeaa8ba84289d,0x7bb56ce185646d3ed84e412391db20a6f30f26f2,5.535788244905318,1498202211,3916856
0xfd1b86dbedd4b61f97526052510eb7cb856b8e35,0x7bb56ce185646d3ed84e412391db20a6f30f26f2,6.61926272647306,1498202256,3916858
0x7bb56ce185646d3ed84e412391db20a6f30f26f2,0x68ada143dc21d3a079ee73bb3a10e9ce41449784,2.0149030205422647,1498202603,3916875
0x7bb56ce185646d3ed84e412391db20a6f30f26f2,0x4beb3f67fabedaae04300cf56e3665866edc004e,6.89835178958523,1498202970,3916902
0x7bb56ce185646d3ed84e412391db20a6f30f26f2,0x8cc37a8ad56af5a1430004d8a3aded9a97dd59c6,1.7669452694870298,1498202970,3916902
0x7bb56ce185646d3ed84e412391db20a6f30f26f2,0x6318630c2097a074d91b2d991f13608cbaedd369,0.0023492383773766126,1498203181,3916919
0x7916383f4cf051a09f35aad03b66f1629aea2b04,0xc324f2f21e689f8c4b331f023a4e66cffdc46330,0.6931471805599453,1497614574,3881946
0xc324f2f21e689f8c4b331f023a4e66cffdc46330,0x3e65303043928403f8a1a2ca4954386e6f39008c,0.692201733765943,1497614696,3881955
0xc324f2f21e689f8c4b331f023a4e66cffdc46330,0x3e65303043928403f8a1a2ca4954386e6f39008c,0.0009193772431946125,1504522315,4237252
0x7916383f4cf051a09f35aad03b66f1629aea2b04,0xfe7c5116db34cfb93c2bca1e435714981141ddd9,0.6931471805599453,1498837255,3953380
0x7916383f4cf051a09f35aad03b66f1629aea2b04,0xfe7c5116db34cfb93c2bca1e435714981141ddd9,0.6931471805599453,1498837969,3953416
0xfe7c5116db34cfb93c2bca1e435714981141ddd9,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.0982902368149783,1498838418,3953450
0x7916383f4cf051a09f35aad03b66f1629aea2b04,0xfe7c5116db34cfb93c2bca1e435714981141ddd9,1.791759469228055,1498840602,3953582
0xfe7c5116db34cfb93c2bca1e435714981141ddd9,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.7915984562661638,1498840859,3953595
0x7916383f4cf051a09f35aad03b66f1629aea2b04,0xfe7c5116db34cfb93c2bca1e435714981141ddd9,1.791759469228055,1498842315,3953681
0xfe7c5116db34cfb93c2bca1e435714981141ddd9,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.7915984562661638,1498842619,3953695
0x7916383f4cf051a09f35aad03b66f1629aea2b04,0xfe7c5116db34cfb93c2bca1e435714981141ddd9,1.791759469228055,1498842708,3953699
0xfe7c5116db34cfb93c2bca1e435714981141ddd9,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.7915984562661638,1498843230,3953721
0x7916383f4cf051a09f35aad03b66f1629aea2b04,0xfe7c5116db34cfb93c2bca1e435714981141ddd9,1.791759469228055,1499195272,3974318
0xfe7c5116db34cfb93c2bca1e435714981141ddd9,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.7916264603827707,1499195410,3974330
0xf0a1e8c0bb8e8041e55202687ea87d101b240e87,0x1e1bb1388a1d12c058e0788278602c720fd9a37a,6.475697111404655,1500477812,4044417
0xbd89e48417d71480159992b795590cf96f0f6d01,0x1e1bb1388a1d12c058e0788278602c720fd9a37a,7.763798381659363,1500477823,4044418
0x1e1bb1388a1d12c058e0788278602c720fd9a37a,0x24a0393e5784a9b8f1931f3820d29a6cd8e95ced,0.0056738929826476,1500477926,4044425
0x1e1bb1388a1d12c058e0788278602c720fd9a37a,0x1e8f497a748085d02d81dfd156a51b42ec881b77,6.499487881624915,1500478122,4044439
0x1e1bb1388a1d12c058e0788278602c720fd9a37a,0x6c7be432638e2110ef2ef4dfda3e9c8461bdfce2,7.757133216500032,1500478175,4044440
0xed6c0a874c2dc26bc35f62b740cedc3c6877c17d,0x773495dab19992ca5cb77b4b2979041a9e6a3a03,7.780806336206755,1500478117,4044437
0x974c32c0becbba206af81bc532b2d3c43305e7a6,0x773495dab19992ca5cb77b4b2979041a9e6a3a03,6.411482289677765,1500478117,4044437
0x773495dab19992ca5cb77b4b2979041a9e6a3a03,0x24a0393e5784a9b8f1931f3820d29a6cd8e95ced,2.072143022164951,1500478219,4044443
0x773495dab19992ca5cb77b4b2979041a9e6a3a03,0x4349a2197d6ddbdc1fd0902d7463e0a8fef297fb,6.5852057024118755,1500478408,4044449
0x773495dab19992ca5cb77b4b2979041a9e6a3a03,0xf35587afc669586be7a7f3a5d288db5d40df2211,7.7283087450611605,1500478440,4044450
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0xd499369c282edcd1da3d67d60045f3b161f219a7,2.1422851103999005,1493439859,3618890
0xd499369c282edcd1da3d67d60045f3b161f219a7,0x6ab38850ece7167705e5e0fa57a5487d01ef6dfd,0.7419373447293773,1496924363,3839858
0xd499369c282edcd1da3d67d60045f3b161f219a7,0x6ab38850ece7167705e5e0fa57a5487d01ef6dfd,0.7884573603642702,1497052080,3847584
0xd499369c282edcd1da3d67d60045f3b161f219a7,0x0ccb447b0ec1957c4471ab6e64d579956de84711,0.08342160813907239,1498231186,3918531
0xd499369c282edcd1da3d67d60045f3b161f219a7,0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,1.0042543553331693,1500334400,4036831
0xd499369c282edcd1da3d67d60045f3b161f219a7,0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,1.9020785692612487,1500334522,4036836
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0xa3923e0616f631d4169188a00eb142e5da240378,0.5712779314430793,1493356110,3613329
0xa3923e0616f631d4169188a00eb142e5da240378,0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,0.3442309597348209,1500334522,4036836
0xa3923e0616f631d4169188a00eb142e5da240378,0xa11b877d834968c8e41846ab39c057f329ad74f8,0.30655909503746953,1501608164,4104656
0x103e37ad040437420f53c1c5a2869ac1d6149331,0xc73e0268f6f50131752c61bbb0703886d655285e,1.7918083813651702,1463754769,1552417
0x103e37ad040437420f53c1c5a2869ac1d6149331,0xc73e0268f6f50131752c61bbb0703886d655285e,1.0986756766590486,1463762827,1552964
0xc73e0268f6f50131752c61bbb0703886d655285e,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,1.916922612182061,1464025262,1571312
0xc73e0268f6f50131752c61bbb0703886d655285e,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,0.7884573603642702,1464025614,1571339
